id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,event_duration_minutes,response_lag_minutes,ml_duration_minutes
FKID004049,unplanned,13.0122402,77.6991376,0.0,0.0,"MBT Road, KR Puram Extension, Bengaluru, Karnataka. Pin-560036 (India)",,vehicle_breakdown,False,2024-04-07 04:35:02.377000+00:00,,closed,yes,2024-04-07 06:35:47.586811+00:00,,,vehicle breakdown due clutch plate problem at near to kr pura tr ps towards city,heavy_vehicle,FKN00GL2002,Non-corridor,low,,,,2024-04-07 04:36:43.416494+00:00,,1,FKUSR00523,FKUSR00001,,,,K.R. Pura,,FKKG000512,,,,,,,,,,,,-1.6839915666666667,120.75349684999999
FKID004050,unplanned,12.9450423,77.5286271,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Radiant Karel, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,False,2024-04-07 01:04:49.639000+00:00,,closed,yes,2024-04-07 03:35:48.235796+00:00,,,dg circle towards nayadahallie lorry puncher sir traffic no problem,heavy_vehicle,FKN00GL2003,ORR West 1,high,,,,2024-04-07 01:06:02.033711+00:00,,1,FKUSR00074,FKUSR00001,,,,Byatarayanapura,,FKKG000068,,,,,,,,,,,,-1.2065785166666667,150.97661326666667
FKID004051,unplanned,12.9758565,77.5645404,0.0,0.0,"Magadi Road, Prestige West Woods, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,False,2024-04-07 01:31:06.908000+00:00,,closed,yes,2024-04-07 03:35:48.318384+00:00,,,BMTC bus off road due to starting problem at [LOCATION] to towards [LOCATION] road 2nd cross,bmtc_bus,FKN00GL2004,Magadi Road,high,,,,2024-04-07 01:37:21.676746+00:00,,1,FKUSR01043,FKUSR00001,,,,Magadi Road,,FKKG001010,,,,,,,,,,,,-6.246145766666667,124.69017306666666
FKID004052,unplanned,13.01762,77.5596867,0.0,0.0,"CV Raman Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2024-04-07 04:47:03.372000+00:00,,closed,yes,2024-04-07 06:44:36.241722+00:00,,,,bmtc_bus,FKN00GL2005,Tumkur Road,high,,,,2024-04-07 04:47:44.868653+00:00,,1,FKUSR01406,FKUSR00001,,,,Yeshwanthpura,,FKKG001358,,,,FKUSR01406,2024-04-07 06:44:36.241182+00:00,,,,,,117.5478197,-0.6916108833333333,117.5478197
FKID004053,unplanned,12.9876499,77.5134587,0.0,0.0,"Magadi Main Road, Srigandakavulu Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-04-07 04:46:58.077000+00:00,,closed,yes,2024-04-07 06:09:36.107231+00:00,,,Starting Problem..[PERSON] not working..,heavy_vehicle,FKN00GL2006,Magadi Road,high,,,,2024-04-07 04:48:29.810713+00:00,,1,FKUSR00151,FKUSR00001,,,,Kamakshipalya,,FKKG000145,,,,FKUSR00151,2024-04-07 06:09:36.106658+00:00,,,,,,82.63382763333334,-1.5288952166666665,82.63382763333334
FKID004054,unplanned,13.0429853,77.5121761,0.0,0.0,"Mumbai Bengaluru Highway, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",,vehicle_breakdown,False,2024-04-07 05:31:01.855000+00:00,,closed,yes,2024-04-07 05:40:56.296190+00:00,,,[PERSON] on flyover towards outgoing side,heavy_vehicle,FKN00GL2007,Tumkur Road,high,,,,2024-04-07 05:34:17.858155+00:00,,1,FKUSR00157,FKUSR00001,,,,Peenya,,FKKG000151,,,,FKUSR00157,2024-04-07 05:40:56.295601+00:00,,,,,,9.90734335,-3.26671925,9.90734335
FKID004055,unplanned,13.0416747,77.5212074,0.0,0.0,"4th Cross Road, Udupa Garden, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)",,accident,False,2024-04-07 05:14:05.706000+00:00,,closed,yes,2024-04-07 05:40:58.132309+00:00,,,[LOCATION] circle on flyover towards city private car accident only vehicle damage Sir traffic one side moving sir,,,Tumkur Road,high,,,,2024-04-07 05:15:03.120544+00:00,,1,FKUSR00157,FKUSR00001,,,,Peenya,,FKKG000151,,,,FKUSR00157,2024-04-07 05:40:58.131754+00:00,,,,,,26.873762566666667,-0.9569090666666666,26.873762566666667
FKID004056,unplanned,12.97058459,77.64127574,0.0,0.0,"Domlur Inner Ring Road, Sony World Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",,vehicle_breakdown,False,2024-04-07 04:51:00.762000+00:00,,closed,yes,2024-04-07 05:51:37.126671+00:00,,,,bmtc_bus,FKN00GL0952,IRR(Thanisandra road),high,,,,2024-04-07 04:52:15.296753+00:00,,1,FKUSR01407,FKUSR00001,,,,Jeevanbheemanagar,,FKKG001359,,,,FKUSR01407,2024-04-07 05:51:37.126066+00:00,,,,,,60.60606776666667,-1.2422458833333332,60.60606776666667
FKID004057,unplanned,13.0282483,77.5862283,0.0,0.0,"Bellary Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2024-04-07 05:34:48.800000+00:00,,closed,yes,2024-04-07 07:35:48.478833+00:00,,,starting problem,others,FKN00GL2008,Bellary Road 1,high,,,,2024-04-07 05:35:29.308209+00:00,,1,FKUSR00285,FKUSR00001,,,,R.T. Nagar,,FKKG000277,,,,,,,,,,,,-0.6751368166666667,120.99464721666666
FKID004058,unplanned,12.9359306,77.5147596,0.0,0.0,"Mysore Road, Navami Landmark, Bangalore University, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",,pot_holes,False,2024-04-07 05:49:22.049000+00:00,,active,yes,2024-04-07 05:54:23.322669+00:00,,,,,,Mysore Road,high,,,,2024-04-07 05:50:13.445761+00:00,,1,FKUSR00012,FKUSR00001,,,,Byatarayanapura,,FKKG000008,,,,,,,,,,,,-0.8566126833333333,5.021227816666666
FKID004059,unplanned,12.9380002,77.5573089,0.0,0.0,"10th Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",,pot_holes,False,2024-04-07 06:21:32.505000+00:00,,closed,yes,2024-04-07 08:05:03.440442+00:00,,,,,,Non-corridor,low,,,,2024-04-07 06:22:04.672295+00:00,,1,FKUSR00804,FKUSR00001,,,,Basavanagudi,,FKKG001327,,,,FKUSR00804,2024-04-07 08:05:03.439550+00:00,,,,,,103.51557583333332,-0.5361215833333334,103.51557583333333
FKID004060,unplanned,13.0100597,77.5908671,0.0,0.0,"RT Nagar Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",,water_logging,False,2024-04-07 05:44:27.879000+00:00,,active,yes,2024-04-07 05:47:15.472821+00:00,,,traffic normal going on,,,Non-corridor,low,,,,2024-04-07 05:45:34.075254+00:00,,1,FKUSR00958,FKUSR00001,,,,R.T. Nagar,,FKKG000933,,,,,,,,,,,,-1.1032708999999998,2.79323035
FKID004061,unplanned,12.9637362,77.584069,0.0,0.0,"NH 275, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2024-04-07 06:00:25.656000+00:00,,closed,no,2024-04-07 07:44:02.832341+00:00,,,ಬ್ರೇಕ್ ಡೌನ್,lcv,FKN00GL2009,Mysore Road,high,,,,2024-04-07 06:09:18.903635+00:00,,1,FKUSR00525,FKUSR00001,,,,Halasuru Gate,,FKKG000514,,,,FKUSR00525,2024-04-07 07:44:02.831777+00:00,,,,,,103.61959628333334,-8.887460583333333,103.61959628333334
FKID004062,unplanned,12.9907531,77.5716458,0.0,0.0,"Sri Venkataranga Iyengar Road, Sirur Park Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,water_logging,False,2024-04-07 06:33:46.252000+00:00,,active,yes,2024-04-07 06:50:33.097881+00:00,,,30 minits clear sir,,,Non-corridor,low,,,,2024-04-07 06:43:42.727315+00:00,,1,FKUSR00713,FKUSR00001,,,,Sheshadripuram,,FKKG000697,,,,,,,,,,,,-9.94125525,16.780764683333334
FKID004063,unplanned,13.0056626,77.5799769,13.0057485,77.5799901,"Sankey Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)","Sankey Road, Palace Orchard Upper, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",tree_fall,True,2024-04-07 06:03:09.345000+00:00,,closed,yes,2024-04-07 06:56:13.700527+00:00,,,cauvery towards bhashyam tree fall sir,,,Non-corridor,low,,,,2024-04-07 06:04:18.765179+00:00,,1,FKUSR00017,FKUSR00001,,,,Sadashivanagar,,FKKG000013,,,,FKUSR00017,2024-04-07 06:56:13.699910+00:00,,,,,,53.07258183333333,-1.1570029833333335,53.07258183333333
FKID004064,unplanned,13.003657,77.5839592,0.0,0.0,"Sankey Road, Mahalakshmi Mandir Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,vehicle_breakdown,False,2024-04-07 07:06:50.491000+00:00,,closed,yes,2024-04-07 09:03:24.113969+00:00,,,"cuavery junction towards mekhri circle bus off road due to clutch problem, traffic movement very slow",ksrtc_bus,FKN00GL2010,Bellary Road 1,high,,,,2024-04-07 07:08:23.375242+00:00,,1,FKUSR00234,FKUSR00001,,,,Sadashivanagar,,FKKG000226,,,,FKUSR00234,2024-04-07 09:03:24.113397+00:00,,,,,,116.56037328333332,-1.5480707,116.56037328333333
FKID004065,unplanned,12.9365089,77.7032441,12.9363074,77.7037872,"Panathur Main Road, Subbanna Apartment, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)","Bhoganahalli Main Road, Varthur Hobli, Panathur, Bengaluru, Karnataka. Pin-560087 (India)",construction,True,2024-04-07 06:37:53.835000+00:00,,active,yes,2024-04-07 06:44:43.569770+00:00,,,[PERSON] work maduvudarinda traffic slow movment aguttide sir,,,Non-corridor,low,,,,2024-04-07 06:38:29.955645+00:00,,1,FKUSR00664,FKUSR00001,,,,HAL Old Airport,,FKKG000648,,,,,,,,,,,,-0.60201075,6.828912833333334
FKID004066,unplanned,12.9874499,77.5195745,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya, Bengaluru, Karnataka. Pin-560091 (India)",,water_logging,False,2024-04-07 06:26:51.405000+00:00,,closed,yes,2024-04-07 10:42:59.013578+00:00,,,water loging,,,Magadi Road,high,,,,2024-04-07 06:35:27.797117+00:00,,1,FKUSR00789,FKUSR00001,,,,Kamakshipalya,,FKKG000773,,,,FKUSR00789,2024-04-07 10:42:59.012980+00:00,,,,,,256.12679966666667,-8.606535283333333,256.12679966666667
FKID004067,unplanned,13.024221,77.6431929,0.0,0.0,"MBT Road, HRBR Layout Extension, Kalyan Nagar, Bengaluru, Karnataka. Pin-560043 (India)",,water_logging,False,2024-04-07 07:06:35.943000+00:00,,active,yes,2024-04-07 07:21:28.353791+00:00,,,Kalyan Nagar towards horamavu,,,ORR North 1,high,,,,2024-04-07 07:09:11.168136+00:00,,1,FKUSR01096,FKUSR00001,,,,Banaswadi,,FKKG001060,,,,,,,,,,,,-2.5870856,14.873513183333333
FKID004068,unplanned,13.0085072,77.5486717,0.0,0.0,"Da Ra Bendre Road, Block 1R, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,water_logging,False,2024-04-07 06:25:32.458000+00:00,,active,yes,2024-04-07 10:51:31.499929+00:00,,,traffic slow moment sir,,,West of Chord Road,high,,,,2024-04-07 06:26:13.933753+00:00,,1,FKUSR00316,FKUSR00009,,,,Rajajinagar,,FKKG000308,,,,,,,,,,,,-0.6912625499999999,265.98403215
FKID004069,unplanned,13.0113111,77.5814991,0.0,0.0,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,tree_fall,False,2024-04-07 06:24:53.416000+00:00,,closed,yes,2024-04-08 03:31:34.073179+00:00,,,tree branches falldown,,,Bellary Road 1,high,,,,2024-04-07 06:27:01.163394+00:00,,1,FKUSR01408,FKUSR00001,,,,Sadashivanagar,,FKKG001360,,,,FKUSR01408,2024-04-08 03:31:34.072521+00:00,,,,,,1266.6776086833331,-2.1291232333333334,1266.6776086833333
FKID004070,unplanned,12.997285,77.5850456,0.0,0.0,"1st Main Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",,water_logging,False,2024-04-07 05:45:24.778000+00:00,,closed,yes,2024-04-09 03:41:52.066288+00:00,,,B02 towards [LOCATION] traffic slow movements,,,Bellary Road 1,high,,,,2024-04-07 05:47:18.306637+00:00,,1,FKUSR00860,FKUSR00001,,,,High ground,,FKKG000840,,,,FKUSR00860,2024-04-09 03:41:52.065692+00:00,,,,,,2756.454794866667,-1.89214395,2756.454794866667
FKID004071,unplanned,13.0092053,77.5803075,0.0,0.0,"8th Main Road, Palace Orchard Apartment, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,tree_fall,False,2024-04-07 07:20:50.922000+00:00,,active,yes,2024-04-07 07:25:15.874540+00:00,,,,,,Non-corridor,low,,,,2024-04-07 07:22:07.281110+00:00,,1,FKUSR01409,FKUSR00001,,,,Sadashivanagar,,FKKG001361,,,,,,,,,,,,-1.2726518333333334,4.4158756666666665
FKID004072,unplanned,12.985697,77.4799933,0.0,0.0,"Magadi Main Road, Byadrahalli, Bengaluru, Karnataka. Pin-560091 (India)",,vehicle_breakdown,False,2024-04-07 04:44:15.947000+00:00,,closed,yes,2024-04-07 07:35:48.423370+00:00,,,,private_car,FKN00GL2011,Non-corridor,low,,,,2024-04-07 04:46:27.676887+00:00,,1,FKUSR01410,FKUSR00001,,,,Kamakshipalya,,FKKG001362,,,,,,,,,,,,-2.1954981166666667,171.54127283333335
FKID004073,unplanned,13.007464,77.5782501,13.007464,77.5782501,"3rd Main Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)","3rd Main Road, Bashyam Circle, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",tree_fall,True,2024-04-07 07:48:54.601000+00:00,,active,yes,2024-04-07 07:55:27.750553+00:00,,,tree fall bothclub road,,,Non-corridor,low,,,,2024-04-07 07:50:19.266196+00:00,,1,FKUSR00288,FKUSR00001,,,,Sadashivanagar,,FKKG000280,,,,,,,,,,,,-1.4110866,6.55249255
FKID004074,unplanned,12.9273789,77.5470363,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Sterling Terraces Apartment, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,vehicle_breakdown,False,2024-04-07 07:38:39.412000+00:00,,closed,yes,2024-04-07 08:20:50.064770+00:00,,,Traffic movieing slow,bmtc_bus,FKN00GL2012,ORR West 1,high,,,,2024-04-07 07:39:55.010705+00:00,,1,FKUSR01031,FKUSR00001,,,,Banashankari,,FKKG000999,,,,FKUSR01031,2024-04-07 08:20:50.064026+00:00,,,,,,42.17753376666667,-1.2599784166666663,42.17753376666667
FKID004075,unplanned,12.9582039,77.5542816,12.9582443,77.5542424,"Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)","Mysore Road, Valmiki Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,True,2024-04-07 08:29:15.277000+00:00,,closed,yes,2024-04-07 10:35:48.618753+00:00,,,d Mart near [LOCATION] road,bmtc_bus,FKN00GL2013,Mysore Road,high,,,,2024-04-07 08:30:15.411365+00:00,,1,FKUSR00517,FKUSR00001,,,,Chamarajpet,,FKKG000506,,,,,,,,,,,,-1.0022394166666666,126.55569588333333
FKID004076,unplanned,13.019781,77.6300849,0.0,0.0,"Hennur Main Road, Ramdev Garden, St Thomas Town, Kacharakanahalli, Bengaluru, Karnataka. Pin-560084 (India)",,vehicle_breakdown,False,2024-04-07 08:36:00.365000+00:00,,closed,yes,2024-04-07 11:35:47.770190+00:00,,,Vehicle Breakdown Due To [PERSON],heavy_vehicle,FKN00GL2014,Airport New South Road,high,,,,2024-04-07 08:37:01.684306+00:00,,1,FKUSR00724,FKUSR00001,,,,Banaswadi,,FKKG000708,,,,,,,,,,,,-1.0219884333333331,179.7900865
FKID004077,unplanned,13.0147719,77.5801192,0.0,0.0,"Sir CV Raman Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",,tree_fall,False,2024-04-07 08:41:33.704000+00:00,,active,yes,2024-04-07 08:49:46.325374+00:00,,,tree fall one side moving,,,Non-corridor,low,,,,2024-04-07 08:42:15.480274+00:00,,1,FKUSR00828,FKUSR00001,,,,Sadashivanagar,,FKKG000808,,,,,,,,,,,,-0.6962712333333333,8.210356233333334
FKID004078,unplanned,12.930013,77.5667405,0.0,0.0,"Gayatri Bhavan Road, Bhovi Colony, Block 3, Thyagarajanagar, Bengaluru, Karnataka. Pin-560070 (India)",,vehicle_breakdown,False,2024-04-07 08:39:17.406000+00:00,,closed,no,2024-04-07 09:28:47.860661+00:00,,,bmtc bus breakdown due to Joint problem sir informed to mechanic,bmtc_bus,FKN00GL2015,Non-corridor,low,,,,2024-04-07 08:42:05.259245+00:00,,1,FKUSR00262,FKUSR00001,,,,Banashankari,,FKKG000254,,,,FKUSR00262,2024-04-07 09:28:47.575034+00:00,,,,,,49.50281723333333,-2.797554083333333,49.50281723333333
FKID004079,unplanned,12.9785184,77.5426859,0.0,0.0,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",,vehicle_breakdown,False,2024-04-07 07:01:37.912000+00:00,,closed,yes,2024-04-07 09:35:48.772686+00:00,,,brake down,bmtc_bus,FKN00GL2016,Magadi Road,high,,,,2024-04-07 07:03:19.404402+00:00,,1,FKUSR01153,FKUSR00001,,,,Magadi Road,,FKKG001113,,,,,,,,,,,,-1.6915400333333332,154.18101143333334
FKID004080,unplanned,12.9063764,77.5825934,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Learning to Fly, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",,tree_fall,False,2024-04-07 09:40:42.130000+00:00,,active,yes,2024-04-07 09:42:02.061696+00:00,,,traffic normal sir,,,ORR West 1,high,,,,2024-04-07 09:41:25.093143+00:00,,1,FKUSR01411,FKUSR00001,,,,J.P. Nagar,,FKKG001363,,,,,,,,,,,,-0.7160523833333333,1.3321949333333334
FKID004081,unplanned,13.0429949,77.5511954,0.0,0.0,"Outer Ring Road, Bahubali Nagar, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)",,vehicle_breakdown,False,2024-04-07 09:53:33.612000+00:00,,closed,yes,2024-04-07 10:53:24.553708+00:00,,,Hgv off road in mes road mutyalnagar to [PERSON] at madar terasa school one side traffic moment sir,heavy_vehicle,FKN00GL2017,ORR North 2,high,,,,2024-04-07 09:55:24.822512+00:00,,1,FKUSR01412,FKUSR00001,,,,Jalahalli,,FKKG001364,,,,FKUSR01412,2024-04-07 10:53:24.553158+00:00,,,,,,59.8490193,-1.8535085333333332,59.8490193
FKID004082,unplanned,13.0211545,77.5521093,0.0,0.0,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2024-04-07 06:55:17.989000+00:00,,closed,yes,2024-04-07 09:35:48.733178+00:00,,,puncher [PERSON] sir,lcv,FKN00GL2018,Tumkur Road,high,,,,2024-04-07 06:56:16.393709+00:00,,1,FKUSR00133,FKUSR00001,,,,Yeshwanthpura,,FKKG000127,,,,,,,,,,,,-0.9734118166666668,160.51240296666668
FKID004083,unplanned,13.0264823,77.5800713,13.0270324,77.5797858,"1st Main Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)","Dr Rajgopal Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",tree_fall,True,2024-04-07 10:47:10.655000+00:00,,active,yes,2024-04-07 10:51:02.511202+00:00,,,[PERSON] main road near [LOCATION] sir,,,Non-corridor,low,,,,2024-04-07 10:50:05.241945+00:00,,1,FKUSR00903,FKUSR00001,,,,Sadashivanagar,,FKKG000882,,,,,,,,,,,,-2.9097824166666664,3.8642700333333333
FKID004084,unplanned,12.9650132,77.5123059,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Malai Mahadeshwara Layout, Block 9, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,vehicle_breakdown,False,2024-04-07 08:57:14.498000+00:00,,closed,yes,2024-04-07 11:35:47.798217+00:00,,,outer ring road starting problem,truck,FKN00GL0886,Non-corridor,low,wood,starting problem,5.0,2024-04-07 08:59:14.675580+00:00,,1,FKUSR00135,FKUSR00001,,,,Jnanabharathi,,FKKG000129,,,,,,,,,,,,-2.002959666666667,158.55500361666665
FKID004086,unplanned,12.9603222,77.5572047,0.0,0.0,"Mysore Road, Ennar Eminence Aradhana Apartment, Kaniyar Colony, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",,vehicle_breakdown,False,2024-04-07 19:19:05.176000+00:00,,closed,no,2024-04-07 20:09:02.726342+00:00,,,gear box breakdown,heavy_vehicle,FKN00GL2019,Mysore Road,high,,,,2024-04-07 19:21:25.781761+00:00,,1,FKUSR01413,FKUSR00001,,,,Chamarajpet,,FKKG001365,,,,FKUSR01413,2024-04-07 20:09:02.725860+00:00,,,,,,49.959164333333334,-2.34342935,49.959164333333334
FKID004087,unplanned,13.0598347,77.545378,0.0,0.0,"Hesarghatta Road, Kalathur Layout, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",,vehicle_breakdown,False,2024-04-07 09:10:14.483000+00:00,,closed,yes,2024-04-07 11:35:47.787409+00:00,,,bus off road near airforce road towards ms palya traffic no problem Sir,private_bus,FKN00GL2020,Non-corridor,low,,,,2024-04-07 09:11:15.824085+00:00,,1,FKUSR00496,FKUSR00001,,,,Jalahalli,,FKKG000485,,,,,,,,,,,,-1.0223514166666667,145.55507348333333
FKID004089,unplanned,13.095384,77.5942294,0.0,0.0,"Doddaballapur Main Road, Yelahanka Circle, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",,vehicle_breakdown,False,2024-04-07 09:26:24.304000+00:00,,closed,no,2024-04-07 19:14:41.134263+00:00,,,k,heavy_vehicle,FKN00GL2021,Non-corridor,low,,,,2024-04-07 09:27:21.498267+00:00,,1,FKUSR00750,FKUSR00001,,,,Yelahanka,,FKKG000734,,,,,,,,,,,,-0.9532377833333334,588.2805043833334
FKID004090,unplanned,12.9638081,77.5123571,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Malai Mahadeshwara Layout, Block 9, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",,vehicle_breakdown,False,2024-04-07 09:04:52.703000+00:00,,closed,yes,2024-04-07 11:35:47.810849+00:00,,,starting problem,truck,FKN00GL2022,Non-corridor,low,VRL courier item,starting problem,6.0,2024-04-07 09:06:27.869568+00:00,,1,FKUSR00135,FKUSR00001,,,,Jnanabharathi,,FKKG000129,,,,,,,,,,,,-1.5861094666666666,150.91846415
FKID004091,unplanned,12.9978315,77.553247,0.0,0.0,"80 Feet Ring Road, Harikara Vidvan Sri R Gururajulu Naidu Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,vehicle_breakdown,False,2024-04-07 09:01:02.442000+00:00,,closed,yes,2024-04-07 11:35:47.823505+00:00,,,KSRTC Bus break down out going Traffic movement is slow towards gsf,ksrtc_bus,FKN00GL2023,West of Chord Road,high,,,,2024-04-07 09:03:55.324164+00:00,,1,FKUSR01414,FKUSR00001,,,,Rajajinagar,,FKKG001366,,,,,,,,,,,,-2.8813693999999996,154.75635841666664
FKID004092,planned,12.99838,77.5713867,0.0,0.0,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",,procession,False,2024-04-07 20:36:30.257000+00:00,2024-04-07 22:05:46+00:00,closed,yes,2024-04-07 22:08:08.549601+00:00,,,ವಾಕ್ ವಿತ್ ರಾಮಾಜ ನಡಿಗೆ ಕಾರ್ಯಕ್ರಮ ಮಲ್ಲೇಶ್ವರಂ ಸರ್ಕಲ್ ನಿಂದ ಸರ್ಕಲ್ ಮಾರಮ್ಮ ಮಾರ್ಗೋಸ್ ರಸ್ತೆ 11ನೇ ಮೆರವಣಿಗೆ ನಡೆಯುತ್ತದೆ ಸರ್ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ರೀತಿ ತೊಂದರೆಯುವುದಿಲ್ಲ,,,Non-corridor,low,,,,2024-04-07 20:38:57.505132+00:00,,1,FKUSR01049,FKUSR00001,,,,Malleshwaram,,FKKG001016,,,,FKUSR01049,2024-04-07 22:08:08.549079+00:00,,,,,,91.63820131666668,-2.4541355333333335,91.63820131666667
FKID004093,unplanned,12.9214038,77.5613889,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Kittur Rani Chennamma Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",,vehicle_breakdown,False,2024-04-07 20:41:12.028000+00:00,,closed,yes,2024-04-07 23:35:48.221876+00:00,,,HGV lorry Puncture sir no problem  traffic normal movement,heavy_vehicle,FKN00GL2024,ORR West 1,high,,,,2024-04-07 20:42:22.107653+00:00,,1,FKUSR00782,FKUSR00001,,,,Banashankari,,FKKG000766,,,,,,,,,,,,-1.1679942166666666,174.60323126666665
FKID004094,unplanned,12.9369018,77.5737488,0.0,0.0,"Sri Nitturu Srinivasarao Road, Bharathi Nursing Home Junction, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",,construction,False,2024-04-07 21:09:59.339000+00:00,,active,yes,2024-04-07 21:13:19.413610+00:00,,,"bwssb work doing in bharathi nursing home junction, slow traffic movement",,,Non-corridor,low,,,,2024-04-07 21:12:00.747531+00:00,,1,FKUSR01355,FKUSR00001,,,,Basavanagudi,,FKKG001308,,,,,,,,,,,,-2.0234755166666667,3.3345768333333337
